link_id,from_node_id,to_node_id,time_period,volume,volume_per_lane,occ,density,speed
100,1,2,2035_2040,339,113,0.034,7.1808,32.7
100,1,2,2040_2045,342,114,0.0355,7.4976,32.6
100,1,2,2045_2050,339,113,0.0349,7.37088,32.9
100,1,2,2050_2055,342,114,0.0344,7.26528,32.7
100,1,2,2055_2100,351,117,0.0375,7.92,32.6
100,1,2,2100_2105,336,112,0.0337,7.11744,33
100,1,2,2105_2110,336,112,0.0351,7.41312,33
100,1,2,2110_2115,339,113,0.0351,7.41312,32.7
100,1,2,2115_2120,393,131,0.0424,8.95488,32.4
100,1,2,2120_2125,327,109,0.0327,6.90624,32.7
100,1,2,2125_2130,306,102,0.0311,6.56832,32.9
100,1,2,2130_2135,309,103,0.032,6.7584,32.9
100,1,2,2135_2140,321,107,0.0327,6.90624,32.9
100,1,2,2140_2145,315,105,0.0325,6.864,33
100,1,2,2145_2150,288,96,0.0293,6.18816,33.1
100,1,2,2150_2155,312,104,0.0331,6.99072,33.1
100,1,2,2155_2200,279,93,0.0278,5.87136,33.1
100,1,2,2200_2205,249,83,0.0246,5.19552,33.4
100,1,2,2205_2210,261,87,0.0272,5.74464,33.1
100,1,2,2210_2215,300,100,0.0302,6.37824,33.2
100,1,2,2215_2220,258,86,0.0264,5.57568,33.3
100,1,2,2220_2225,282,94,0.0264,5.57568,33.8
100,1,2,2225_2230,264,88,0.0251,5.30112,33.6
100,1,2,2230_2235,276,92,0.0284,5.99808,33.8
100,1,2,2235_2240,222,74,0.022,4.6464,33.7
100,1,2,2240_2245,234,78,0.0232,4.89984,33.8
100,1,2,2245_2250,207,69,0.0227,4.79424,33.6
100,1,2,2250_2255,234,78,0.0251,5.30112,33.4
100,1,2,2255_2300,219,73,0.0223,4.70976,33.1
100,1,2,2300_2305,78,26,0.0068,1.43616,33.3
100,1,2,2305_2310,219,73,0.0233,4.92096,33.3
100,1,2,2310_2315,189,63,0.0191,4.03392,33
100,1,2,2315_2320,219,73,0.0236,4.98432,33.1
100,1,2,2320_2325,66,22,0.0062,1.30944,33.4
100,1,2,2325_2330,135,45,0.0149,3.14688,32.9
100,1,2,2330_2335,144,48,0.0151,3.18912,33
100,1,2,2335_2340,177,59,0.0195,4.1184,32.3
100,1,2,2340_2345,186,62,0.0211,4.45632,31.8
100,1,2,2345_2350,156,52,0.0162,3.42144,31.8
100,1,2,2350_2355,150,50,0.0166,3.50592,31.5
100,1,2,2355_2400,129,43,0.0147,3.10464,32.2
