name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,geometry,TMC
,148b,3208,29,,,69.99366839528302,1,699.0,46.67086,6,,"LINESTRING (-111.95218 33.4138,-111.95143 33.41379)",
,150a,30,294,,,245.83163034911337,1,699.0,46.67086,6,,"LINESTRING (-111.91609 33.40219,-111.91597 33.4023,-111.91591 33.40235,-111.91585 33.4024,-111.91579 33.40244,-111.91573 33.40248,-111.91565 33.40252,-111.91555 33.40256,-111.91545 33.4026,-111.91535 33.40262,-111.91524 33.40264,-111.91512 33.40266,-111.91499 33.40266,-111.91362 33.40266)",
,150b,294,30,,,251.72923987199084,1,699.0,46.67086,6,,"LINESTRING (-111.91362 33.40272,-111.91499 33.40272,-111.91512 33.40272,-111.91525 33.40271,-111.91537 33.40269,-111.91547 33.40266,-111.91558 33.40262,-111.91569 33.40258,-111.91577 33.40253,-111.91583 33.40249,-111.9159 33.40245,-111.91596 33.4024,-111.91603 33.40234,-111.91614 33.40224)",
,152a,30,3027,,,498.52408581737734,1,699.0,46.67086,6,,"LINESTRING (-111.91614 33.40223,-111.91646 33.40192,-111.91696 33.40165,-111.91855 33.40116,-111.91886 33.40109,-111.91927 33.40106,-111.92112 33.40106)",
,152b,3027,30,,,504.72349572739085,1,699.0,46.67086,6,,"LINESTRING (-111.92112 33.401,-111.91926 33.40099,-111.91884 33.40102,-111.91853 33.4011,-111.91693 33.4016,-111.91641 33.40187,-111.91609 33.40219)",
,154a,30,2752,,,134.7221952843154,2,1598.0,46.67086,5,,"LINESTRING (-111.91615 33.40218,-111.91607 33.40212,-111.916 33.40206,-111.91595 33.40202,-111.91589 33.40196,-111.91583 33.4019,-111.91578 33.40184,-111.91571 33.40175,-111.91565 33.40166,-111.9156 33.40156,-111.91556 33.40148,-111.91552 33.40139,-111.9155 33.40133,-111.91548 33.40126,-111.91547 33.40121,-111.91546 33.40114)",
,154b,2752,30,,,142.5480890742054,2,1598.0,46.67086,5,,"LINESTRING (-111.91535 33.40115,-111.91536 33.40122,-111.91537 33.40128,-111.91539 33.40135,-111.91541 33.40141,-111.91545 33.40152,-111.91549 33.4016,-111.91555 33.4017,-111.91562 33.4018,-111.91569 33.4019,-111.91574 33.40196,-111.9158 33.40202,-111.91586 33.40208,-111.91592 33.40213,-111.916 33.40219,-111.91608 33.40225)",
,156a,30,1680,,,77.76183485145089,2,1598.0,46.67086,5,,"LINESTRING (-111.91608 33.40225,-111.91658 33.40259,-111.91672 33.4027)",
,156b,1680,30,,,78.38838386492094,2,1598.0,46.67086,5,,"LINESTRING (-111.9168 33.40263,-111.91665 33.40252,-111.91615 33.40218)",
,158a,31,2719,,,678.2321121581206,1,699.0,46.67086,6,,"LINESTRING (-111.89023 33.42567,-111.8899 33.42567,-111.8886 33.42568,-111.88844 33.42568,-111.88669 33.42569,-111.88663 33.42569,-111.88557 33.4257,-111.88523 33.4257,-111.88509 33.4257,-111.88357 33.42571,-111.88294 33.42571)",
,158b,2719,31,,,678.2180679437831,1,699.0,46.67086,6,,"LINESTRING (-111.88294 33.42578,-111.88357 33.42577,-111.88509 33.42576,-111.88523 33.42576,-111.88557 33.42576,-111.88663 33.42576,-111.88669 33.42576,-111.88844 33.42574,-111.88861 33.42574,-111.8899 33.42573,-111.89024 33.42573)",
,160,31,2770,,,389.8329205082998,4,3996.0,62.76426,4,,"LINESTRING (-111.89023 33.4257,-111.89022 33.42624,-111.89022 33.42646,-111.8902 33.42734,-111.89023 33.42835,-111.89025 33.42916,-111.89026 33.42917,-111.89026 33.42922)",
,161a,32,3026,,,104.06007112398048,2,1398.0,56.3269,6,,"LINESTRING (-111.9479 33.40557,-111.9479 33.40463)",
,161b,3026,32,,,104.06007112398048,2,1398.0,56.3269,6,,"LINESTRING (-111.94778 33.40463,-111.94778 33.40557)",
,163a,32,1782,,,1156.918716891328,1,699.0,56.3269,7,,"LINESTRING (-111.94784 33.40554,-111.94776 33.40554,-111.94725 33.40554,-111.94704 33.40554,-111.94639 33.40554,-111.94574 33.40553,-111.94556 33.40553,-111.94525 33.40553,-111.94481 33.40553,-111.94481 33.40541,-111.94481 33.40474,-111.94481 33.4046,-111.94481 33.40436,-111.94481 33.40385,-111.94481 33.4037,-111.94481 33.4033,-111.94481 33.40311,-111.94481 33.40273,-111.94482 33.40234,-111.94482 33.40211,-111.94482 33.40187,-111.94482 33.40167,-111.94482 33.40111,-111.94482 33.40101,-111.94482 33.40067,-111.94482 33.4002,-111.94484 33.40015,-111.94492 33.40013,-111.9451 33.40013,-111.94581 33.40013,-111.94596 33.40014,-111.94686 33.40014,-111.94729 33.40014,-111.94771 33.40014,-111.94783 33.40014)",
,163b,1782,32,,,1182.5294089695385,1,699.0,56.3269,7,,"LINESTRING (-111.94783 33.40008,-111.94771 33.40008,-111.94729 33.40008,-111.94686 33.40008,-111.94596 33.40007,-111.94581 33.40007,-111.9451 33.40007,-111.94491 33.40007,-111.94478 33.4001,-111.94475 33.40019,-111.94475 33.40067,-111.94474 33.40101,-111.94474 33.40111,-111.94474 33.40167,-111.94474 33.40187,-111.94474 33.40211,-111.94474 33.40234,-111.94474 33.40273,-111.94474 33.40311,-111.94474 33.4033,-111.94474 33.4037,-111.94474 33.40385,-111.94473 33.40436,-111.94473 33.4046,-111.94473 33.40474,-111.94473 33.40541,-111.94473 33.40559,-111.94525 33.4056,-111.94556 33.4056,-111.94574 33.4056,-111.94639 33.4056,-111.94704 33.4056,-111.94725 33.4056,-111.94776 33.4056,-111.94784 33.4056)",
,165a,32,2638,,,200.41404111965215,2,1398.0,56.3269,6,,"LINESTRING (-111.94778 33.40557,-111.94778 33.40574,-111.94779 33.40642,-111.94779 33.40647,-111.94779 33.40661,-111.94779 33.40678,-111.94779 33.40727,-111.94779 33.40738)",
,165b,2638,32,,,200.4212755069398,2,1398.0,56.3269,6,,"LINESTRING (-111.94791 33.40738,-111.94791 33.40727,-111.9479 33.40678,-111.9479 33.40661,-111.9479 33.40647,-111.9479 33.40641,-111.9479 33.40574,-111.9479 33.40557)",
,167a,33,2326,,,75.57969050214376,1,699.0,46.67086,6,,"LINESTRING (-111.95047 33.41212,-111.9499 33.41164)",
,167b,2326,33,,,75.57969050214376,1,699.0,46.67086,6,,"LINESTRING (-111.94984 33.41168,-111.95042 33.41216)",
,169a,33,1305,,,187.7096350258647,1,699.0,46.67086,6,,"LINESTRING (-111.95047 33.41216,-111.95078 33.41191,-111.95082 33.41187,-111.95086 33.41183,-111.95089 33.41179,-111.95092 33.41173,-111.95093 33.41168,-111.95093 33.41163,-111.95093 33.41103,-111.95092 33.41062)",
,169b,1305,33,,,182.13344495119307,1,699.0,46.67086,6,,"LINESTRING (-111.95085 33.41062,-111.95085 33.41103,-111.95086 33.41163,-111.95085 33.41167,-111.95084 33.41172,-111.95083 33.41176,-111.9508 33.4118,-111.95077 33.41183,-111.95073 33.41186,-111.95042 33.41212)",
,171a,33,2335,,,175.54730576488674,1,699.0,46.67086,6,,"LINESTRING (-111.95042 33.41216,-111.95063 33.41235,-111.95068 33.41238,-111.95074 33.41241,-111.95081 33.41244,-111.95088 33.41245,-111.95094 33.41245,-111.95218 33.41245)",
,171b,2335,33,,,169.9966245372788,1,699.0,46.67086,6,,"LINESTRING (-111.95218 33.41239,-111.95095 33.41239,-111.95089 33.41239,-111.95083 33.41237,-111.95077 33.41236,-111.95072 33.41233,-111.95069 33.4123,-111.95047 33.41212)",
,173a,34,37,,,82.21174299843409,1,699.0,46.67086,6,,"LINESTRING (-111.91203 33.40266,-111.91115 33.40266)",
,173b,37,34,,,82.21174299843409,1,699.0,46.67086,6,,"LINESTRING (-111.91115 33.40272,-111.91203 33.40272)",
,175a,34,319,,,82.32353246229025,1,699.0,46.67086,6,,"LINESTRING (-111.91203 33.40272,-111.91292 33.40272)",
,175b,319,34,,,82.32353246229025,1,699.0,46.67086,6,,"LINESTRING (-111.91292 33.40266,-111.91203 33.40266)",
,177a,34,1223,,,79.97136824456835,1,699.0,46.67086,6,,"LINESTRING (-111.91207 33.40269,-111.91207 33.40231,-111.91207 33.40225,-111.91206 33.40218,-111.91205 33.4021,-111.91203 33.40204,-111.912 33.40197)",
,177b,1223,34,,,77.51906937050802,1,699.0,46.67086,6,,"LINESTRING (-111.91193 33.402,-111.91196 33.40206,-111.91197 33.40212,-111.91199 33.40218,-111.91199 33.40225,-111.912 33.40231,-111.91199 33.40269)",
,181,36,1895,,,439.1184865796695,3,5397.0,72.4203,1,,"LINESTRING (-111.97822 33.43673,-111.97837 33.43672,-111.9794 33.43658,-111.97973 33.43654,-111.98012 33.43651,-111.98019 33.4365,-111.98063 33.43651,-111.98148 33.43664,-111.98189 33.43668,-111.98235 33.43668,-111.9829 33.43658)",
,184a,37,2868,,,136.39024118468222,1,699.0,46.67086,6,,"LINESTRING (-111.91115 33.40266,-111.9107 33.40265,-111.91067 33.40266,-111.91063 33.40266,-111.9106 33.40268,-111.91058 33.40271,-111.91057 33.40274,-111.91057 33.40277,-111.91057 33.40306,-111.91056 33.40344)",
,184b,2868,37,,,125.32884991256884,1,699.0,46.67086,6,,"LINESTRING (-111.91064 33.40344,-111.91064 33.40306,-111.91064 33.40277,-111.91064 33.40275,-111.91065 33.40274,-111.91065 33.40273,-111.91066 33.40272,-111.91068 33.40272,-111.9107 33.40272,-111.91115 33.40272)",
,186a,37,931,,,57.6411858290863,1,699.0,46.67086,6,,"LINESTRING (-111.91119 33.40269,-111.91118 33.40255,-111.91118 33.4025,-111.91117 33.40245,-111.91116 33.40239,-111.91114 33.40234,-111.91106 33.40219)",
,186b,931,37,,,54.707475210457694,1,699.0,46.67086,6,,"LINESTRING (-111.91099 33.40221,-111.91107 33.40236,-111.91109 33.40241,-111.9111 33.40246,-111.91111 33.4025,-111.91111 33.40255,-111.91111 33.40269)",
,188a,38,1893,,,228.22977014470618,1,699.0,46.67086,6,,"LINESTRING (-111.93733 33.39921,-111.93649 33.39894,-111.93598 33.39881,-111.93556 33.39877,-111.93507 33.39878,-111.93496 33.39877)",
,188b,1893,38,,,226.3525667739632,1,699.0,46.67086,6,,"LINESTRING (-111.93495 33.39883,-111.93507 33.39884,-111.93556 33.39884,-111.93597 33.39887,-111.93647 33.399,-111.9373 33.39926)",
,190a,39,561,,,119.8350386551108,1,699.0,46.67086,6,,"LINESTRING (-111.95088 33.40987,-111.95217 33.40986)",
,190b,561,39,,,119.8350386551108,1,699.0,46.67086,6,,"LINESTRING (-111.95217 33.4098,-111.95088 33.4098)",
,192a,39,739,,,80.85698322967865,1,699.0,46.67086,6,,"LINESTRING (-111.95088 33.4098,-111.95001 33.4098)",
,192b,739,39,,,80.85698322967865,1,699.0,46.67086,6,,"LINESTRING (-111.95001 33.40987,-111.95088 33.40987)",
,194a,39,1305,,,86.80288556809424,1,699.0,46.67086,6,,"LINESTRING (-111.95085 33.40983,-111.95085 33.4102,-111.95085 33.41062)",
,194b,1305,39,,,86.79424633605953,1,699.0,46.67086,6,,"LINESTRING (-111.95092 33.41062,-111.95092 33.4102,-111.95092 33.40983)",
,196a,40,244,,,76.50942627577552,1,699.0,40.2335,6,,"LINESTRING (-111.98086 33.39262,-111.98086 33.39193)",
,196b,244,40,,,76.50942627577552,1,699.0,40.2335,6,,"LINESTRING (-111.98078 33.39193,-111.98078 33.39262)",
,198a,40,3250,,,104.27172140704991,1,699.0,40.2335,6,,"LINESTRING (-111.98082 33.39265,-111.98194 33.39264)",
,198b,3250,40,,,104.27172140704991,1,699.0,40.2335,6,,"LINESTRING (-111.98194 33.39258,-111.98082 33.39259)",
,200a,40,1764,,,14.531280655621918,1,699.0,40.2335,6,,"LINESTRING (-111.98078 33.39262,-111.98078 33.39265,-111.98078 33.39275)",
,200b,1764,40,,,14.407844538286513,1,699.0,40.2335,6,,"LINESTRING (-111.98086 33.39275,-111.98086 33.39265,-111.98086 33.39262)",
,202a,40,1449,,,46.02025962262113,1,699.0,40.2335,6,,"LINESTRING (-111.98082 33.39259,-111.9804 33.39259,-111.98033 33.39259)",
,202b,1449,40,,,46.01913261497816,1,699.0,40.2335,6,,"LINESTRING (-111.98033 33.39266,-111.98041 33.39266,-111.98082 33.39265)",
,204a,41,252,,,134.3487830089983,1,699.0,40.2335,6,,"LINESTRING (-111.9831 33.3926,-111.9831 33.39139)",
,204b,252,41,,,134.3487830089983,1,699.0,40.2335,6,,"LINESTRING (-111.98302 33.39139,-111.98302 33.3926)",
,206a,41,3250,,,103.95596932603706,1,699.0,40.2335,6,,"LINESTRING (-111.98306 33.39257,-111.98194 33.39258)",
,206b,3250,41,,,103.95596932603706,1,699.0,40.2335,6,,"LINESTRING (-111.98194 33.39264,-111.98306 33.39264)",
,208a,41,3287,,,88.34532115712025,1,699.0,40.2335,6,,"LINESTRING (-111.98306 33.39264,-111.98401 33.39263)",
,208b,3287,41,,,88.34532115712025,1,699.0,40.2335,6,,"LINESTRING (-111.98401 33.39256,-111.98306 33.39257)",
,210a,41,214,,,13.935253297587314,1,699.0,40.2335,6,,"LINESTRING (-111.98302 33.3926,-111.98302 33.39264,-111.98302 33.39273)",
,210b,214,41,,,13.924021927914561,1,699.0,40.2335,6,,"LINESTRING (-111.98309 33.39273,-111.9831 33.39264,-111.9831 33.3926)",
,212a,42,47,,,139.05631904905096,1,699.0,46.67086,6,,"LINESTRING (-111.92966 33.39735,-111.92895 33.39678,-111.92884 33.39662,-111.92883 33.39638)",
,212b,47,42,,,144.59801695934368,1,699.0,46.67086,6,,"LINESTRING (-111.92875 33.39638,-111.92876 33.39664,-111.92889 33.39682,-111.9296 33.39739)",
,214a,42,2451,,,223.36867868397,1,699.0,46.67086,6,,"LINESTRING (-111.9296 33.39739,-111.92999 33.39771,-111.93018 33.39779,-111.93037 33.39782,-111.93135 33.39781,-111.93156 33.39783,-111.93182 33.39789)",
,214b,2451,42,,,220.10934897799754,1,699.0,46.67086,6,,"LINESTRING (-111.93184 33.39783,-111.93158 33.39776,-111.93135 33.39775,-111.93038 33.39776,-111.9302 33.39773,-111.93004 33.39765,-111.92966 33.39735)",
,216a,42,893,,,86.7134251611939,1,699.0,46.67086,6,,"LINESTRING (-111.9296 33.39735,-111.92927 33.39763,-111.92895 33.39791)",
,216b,893,42,,,86.71290564453294,1,699.0,46.67086,6,,"LINESTRING (-111.92901 33.39795,-111.92933 33.39768,-111.92966 33.39739)",
,218a,42,1148,,,312.50333088412884,1,699.0,46.67086,6,,"LINESTRING (-111.92966 33.39739,-111.92996 33.3971,-111.93009 33.39703,-111.93284 33.39701)",
,218b,1148,42,,,318.50271172468075,1,699.0,46.67086,6,,"LINESTRING (-111.93284 33.39695,-111.93007 33.39697,-111.92991 33.39705,-111.9296 33.39735)",
,220a,43,3282,,,266.69772916253095,1,699.0,46.67086,6,,"LINESTRING (-111.91712 33.4136,-111.91625 33.41359,-111.91501 33.41353,-111.91426 33.41353)",
,220b,3282,43,,,266.5982858059054,1,699.0,46.67086,6,,"LINESTRING (-111.91426 33.41359,-111.91501 33.41359,-111.91625 33.41365,-111.91712 33.41366)",
,222a,43,2998,,,76.22741148070554,1,699.0,46.67086,6,,"LINESTRING (-111.91716 33.41363,-111.91716 33.41329,-111.91715 33.41312,-111.9171 33.41295)",
,222b,2998,43,,,74.77924553492306,1,699.0,46.67086,6,,"LINESTRING (-111.91703 33.41296,-111.91707 33.41313,-111.91709 33.41329,-111.91709 33.41363)",
,224a,43,2298,,,108.38875539032409,1,699.0,46.67086,6,,"LINESTRING (-111.91709 33.41363,-111.91708 33.41406,-111.91708 33.41461)",
,224b,2298,43,,,108.16325231601081,1,699.0,46.67086,6,,"LINESTRING (-111.91716 33.4146,-111.91715 33.41406,-111.91716 33.41363)",
,226a,44,408,,,227.33959384799175,1,699.0,40.2335,6,,"LINESTRING (-111.96521 33.42345,-111.96276 33.42353)",
,226b,408,44,,,227.33959384799175,1,699.0,40.2335,6,,"LINESTRING (-111.96277 33.42359,-111.96521 33.42351)",
,228,44,1561,,,78.02444200346152,1,699.0,40.2335,6,,"LINESTRING (-111.96521 33.42348,-111.96521 33.4237,-111.96521 33.42384,-111.96521 33.42414,-111.96521 33.42418)",
,229,44,59,,,22.407829905685983,1,699.0,46.67086,6,,"LINESTRING (-111.96521 33.42348,-111.96523 33.42344,-111.96524 33.42341,-111.96526 33.42334,-111.96529 33.42329)",
,230a,45,496,,,74.68603504759463,1,699.0,46.67086,6,,"LINESTRING (-111.89373 33.40129,-111.89372 33.40062)",
,230b,496,45,,,74.68603504759463,1,699.0,46.67086,6,,"LINESTRING (-111.89364 33.40062,-111.89366 33.40129)",
,232a,45,1682,,,71.5026778099705,1,699.0,46.67086,6,,"LINESTRING (-111.89366 33.40129,-111.89365 33.40194)",
,232b,1682,45,,,71.5026778099705,1,699.0,46.67086,6,,"LINESTRING (-111.89372 33.40194,-111.89373 33.40129)",
,236a,46,2062,,,66.01552894109342,1,699.0,46.67086,6,,"LINESTRING (-111.89611 33.38124,-111.8961 33.38112,-111.8961 33.38106,-111.89611 33.38103,-111.89624 33.38066)",
,236b,2062,46,,,68.38007604829939,1,699.0,46.67086,6,,"LINESTRING (-111.89617 33.38064,-111.89604 33.38102,-111.89602 33.38105,-111.89603 33.38112,-111.89603 33.38124)",
,240a,47,2064,,,132.50252056765567,1,699.0,46.67086,6,,"LINESTRING (-111.92879 33.39634,-111.92781 33.39635,-111.92736 33.39635)",
,240b,2064,47,,,132.5032468657012,1,699.0,46.67086,6,,"LINESTRING (-111.92737 33.39641,-111.92781 33.39641,-111.92879 33.39641)",
,242a,47,2864,,,80.84877988865895,1,699.0,46.67086,6,,"LINESTRING (-111.92879 33.39641,-111.92907 33.39638,-111.92941 33.39626,-111.92963 33.39625)",
,242b,2864,47,,,81.50153887268165,1,699.0,46.67086,6,,"LINESTRING (-111.92963 33.39619,-111.92939 33.39619,-111.92905 33.39632,-111.92878 33.39634)",
,244a,48,3338,,,71.22539761723645,1,699.0,40.2335,6,,"LINESTRING (-111.96528 33.4226,-111.96528 33.42241,-111.96527 33.42208,-111.96527 33.42195)",
,244b,3338,48,,,71.2302260603989,1,699.0,40.2335,6,,"LINESTRING (-111.9652 33.42195,-111.9652 33.42208,-111.9652 33.42241,-111.96521 33.4226)",
,246,48,959,,,19.693236656709118,1,699.0,40.2335,6,,"LINESTRING (-111.96524 33.4226,-111.9652 33.42269,-111.9652 33.42277)",
,247a,49,51,,,64.4408126143442,1,699.0,46.67086,6,,"LINESTRING (-111.94942 33.41315,-111.94959 33.41301,-111.94991 33.41274)",
,247b,51,49,,,64.54329797723172,1,699.0,46.67086,6,,"LINESTRING (-111.94986 33.4127,-111.94954 33.41296,-111.94937 33.41311)",
,249a,50,1848,,,194.75517467922748,1,699.0,46.67086,6,,"LINESTRING (-111.89624 33.39984,-111.89415 33.39984)",
,249b,1848,50,,,194.75517467922748,1,699.0,46.67086,6,,"LINESTRING (-111.89415 33.3999,-111.89624 33.39991)",
,251a,50,500,,,39.720700489634375,1,699.0,46.67086,6,,"LINESTRING (-111.89621 33.39987,-111.89622 33.40023)",
,251b,500,50,,,39.720700489634375,1,699.0,46.67086,6,,"LINESTRING (-111.89629 33.40023,-111.89628 33.39987)",
,253a,50,77,,,126.81237848168468,1,699.0,46.67086,6,,"LINESTRING (-111.89628 33.39987,-111.89629 33.39962,-111.89735 33.39962)",
,253b,77,50,,,140.45126367428827,1,699.0,46.67086,6,,"LINESTRING (-111.89735 33.39955,-111.89622 33.39956,-111.89621 33.39987)",
,255a,51,1657,,,83.93242135354923,1,699.0,46.67086,6,,"LINESTRING (-111.94991 33.4127,-111.94927 33.41216)",
,255b,1657,51,,,83.93242135354923,1,699.0,46.67086,6,,"LINESTRING (-111.94922 33.41221,-111.94986 33.41274)",
,259a,51,1660,,,231.69367111391972,1,699.0,46.67086,6,,"LINESTRING (-111.94986 33.41274,-111.95006 33.41292,-111.95013 33.41296,-111.9502 33.413,-111.95028 33.41304,-111.95035 33.41308,-111.95044 33.41311,-111.95053 33.41314,-111.95061 33.41316,-111.9507 33.41318,-111.9508 33.41319,-111.95089 33.4132,-111.95218 33.4132)",
,259b,1660,51,,,226.18490212713132,1,699.0,46.67086,6,,"LINESTRING (-111.95218 33.41313,-111.95089 33.41313,-111.95081 33.41312,-111.95072 33.41311,-111.95063 33.4131,-111.95055 33.41308,-111.95046 33.41305,-111.95039 33.41302,-111.95031 33.41299,-111.95024 33.41295,-111.95017 33.41291,-111.95011 33.41287,-111.94991 33.4127)",
,261a,52,568,,,57.20199897595122,1,699.0,46.67086,6,,"LINESTRING (-111.93755 33.40064,-111.93756 33.40012)",
,261b,568,52,,,57.20199897595122,1,699.0,46.67086,6,,"LINESTRING (-111.93748 33.40012,-111.93747 33.40064)",
,263a,52,1695,,,302.03011682648025,1,699.0,46.67086,6,,"LINESTRING (-111.93751 33.40067,-111.93904 33.40068,-111.93906 33.40212)",
,263b,1695,52,,,315.8186228622841,1,699.0,46.67086,6,,"LINESTRING (-111.93914 33.40212,-111.93912 33.40062,-111.93751 33.40061)",
,265a,52,1649,,,86.07629298252753,1,699.0,46.67086,6,,"LINESTRING (-111.93747 33.40063,-111.93741 33.40084,-111.93726 33.40115,-111.9372 33.40137)",
,265b,1649,52,,,85.97123256252357,1,699.0,46.67086,6,,"LINESTRING (-111.93727 33.40138,-111.93733 33.40117,-111.93749 33.40086,-111.93755 33.40065)",
,267a,53,262,,,156.40691865511545,1,699.0,46.67086,6,,"LINESTRING (-111.91077 33.41359,-111.91245 33.41359)",
,267b,262,53,,,156.40691865511545,1,699.0,46.67086,6,,"LINESTRING (-111.91245 33.41352,-111.91077 33.41352)",
,269a,54,3002,,,138.38526248913652,2,1598.0,48.2802,5,,"LINESTRING (-111.93667 33.42555,-111.93677 33.42555,-111.93803 33.42554,-111.93816 33.42554)",
,269b,3002,54,,,138.3915584408608,2,1598.0,48.2802,5,,"LINESTRING (-111.93816 33.42545,-111.93803 33.42545,-111.93677 33.42545,-111.93667 33.42545)",
,271a,54,1809,,,126.44438687529835,1,699.0,40.2335,6,,"LINESTRING (-111.93671 33.4255,-111.93671 33.42539,-111.93671 33.42538,-111.93671 33.42485,-111.93671 33.42447,-111.9367 33.42436)",
,271b,1809,54,,,126.36098107343673,1,699.0,40.2335,6,,"LINESTRING (-111.93663 33.42436,-111.93663 33.42447,-111.93663 33.42485,-111.93663 33.42538,-111.93663 33.42539,-111.93663 33.4255)",
,273a,54,56,,,161.48103916910938,2,1598.0,46.67086,5,,"LINESTRING (-111.93667 33.42545,-111.93658 33.42545,-111.93649 33.42545,-111.93636 33.42546,-111.93632 33.42546,-111.93616 33.42546,-111.9361 33.42546,-111.9359 33.42546,-111.93583 33.42546,-111.9357 33.42546,-111.93535 33.42547,-111.93516 33.42545,-111.93509 33.42543,-111.93495 33.42539)",
,273b,56,54,,,165.01390948444177,2,1598.0,46.67086,5,,"LINESTRING (-111.93491 33.42548,-111.93506 33.42553,-111.93514 33.42554,-111.93535 33.42556,-111.9357 33.42556,-111.93584 33.42556,-111.9359 33.42556,-111.9361 33.42555,-111.93616 33.42555,-111.93632 33.42555,-111.93636 33.42555,-111.93649 33.42555,-111.93658 33.42555,-111.93667 33.42555)",
,275a,55,1795,,,168.2124846056242,1,699.0,46.67086,6,,"LINESTRING (-111.94077 33.40013,-111.94258 33.40011)",
,275b,1795,55,,,168.2124846056242,1,699.0,46.67086,6,,"LINESTRING (-111.94258 33.40005,-111.94077 33.40007)",
,277a,55,1718,,,109.30883688037605,1,699.0,46.67086,6,,"LINESTRING (-111.94074 33.40009,-111.94071 33.40035,-111.94058 33.40056,-111.94057 33.40057,-111.94051 33.40073,-111.94051 33.40104)",
,277b,1718,55,,,108.74449906044161,1,699.0,46.67086,6,,"LINESTRING (-111.94059 33.40104,-111.94059 33.40074,-111.94064 33.4006,-111.94064 33.40058,-111.94078 33.40036,-111.94081 33.4001)",
,279a,55,566,,,99.90355779460162,1,699.0,46.67086,6,,"LINESTRING (-111.94077 33.40007,-111.94067 33.40007,-111.94064 33.40007,-111.94041 33.40007,-111.93986 33.40007,-111.93985 33.40007,-111.9397 33.40008)",
